Set_ID,Name,Year,Theme,Theme_Group,Pieces,Minifigures,USD_MSRP,Current_Price
75973-1,D.Va & Reinhardt,2019,Overwatch,Licensed,455.0,2.0,39.99,99.97
75975-1,Watchpoint: Gibraltar,2019,Overwatch,Licensed,730.0,4.0,89.99,90.0
75976-1,Wrecking Ball,2019,Overwatch,Licensed,227.0,1.0,19.99,41.0864
75977-1,Junkrat & Roadhog,2019,Overwatch,Licensed,380.0,2.0,49.99,69.99
76113-1,Spider-Man Bike Rescue,2019,Marvel Super Heroes,Licensed,235.0,3.0,19.99,44.991
76114-1,Spider-Man's Spider Crawler ,2019,Marvel Super Heroes,Licensed,418.0,4.0,39.99,62.6082
76115-1,Spider Mech vs. Venom ,2019,Marvel Super Heroes,Licensed,604.0,4.0,49.99,85.0
76116-1,Batman Batsub and the Underwater Clash,2019,DC Comics Super Heroes,Licensed,174.0,3.0,19.99,35.0
76117-1,Batman Mech vs. Poison Ivy Mech ,2019,DC Comics Super Heroes,Licensed,375.0,4.0,39.99,62.33
76118-1,Mr. Freeze Batcycle Battle,2019,DC Comics Super Heroes,Licensed,200.0,3.0,19.99,28.0
76119-1,Batmobile: Pursuit of The Joker,2019,DC Comics Super Heroes,Licensed,342.0,2.0,29.99,50.0
76120-1,Batwing and The Riddler Heist,2019,DC Comics Super Heroes,Licensed,489.0,4.0,49.99,84.99
76122-1,Batcave Clayface Invasion,2019,DC Comics Super Heroes,Licensed,1038.0,6.0,99.99,127.0495
76123-1,Captain America: Outriders Attack,2019,Marvel Super Heroes,Licensed,167.0,4.0,19.99,21.5666
76124-1,War Machine Buster,2019,Marvel Super Heroes,Licensed,362.0,4.0,34.99,28.99
76125-1,Iron Man Hall of Armor,2019,Marvel Super Heroes,Licensed,524.0,6.0,59.99,49.99
76126-1,Avengers Ultimate Quinjet,2019,Marvel Super Heroes,Licensed,838.0,6.0,79.99,70.0
76127-1,Captain Marvel and The Skrull Attack,2019,Marvel Super Heroes,Licensed,307.0,3.0,29.99,34.994
76128-1,Molten Man Battle,2019,Marvel Super Heroes,Licensed,294.0,3.0,29.99,30.0
76129-1,Hydro-Man Attack,2019,Marvel Super Heroes,Licensed,471.0,4.0,39.99,37.99
76130-1,Stark Jet and the Drone Attack,2019,Marvel Super Heroes,Licensed,504.0,4.0,69.99,63.0
76131-1,Avengers Compound Battle,2019,Marvel Super Heroes,Licensed,699.0,7.0,99.99,70.0
76133-1,Spider-Man Car Chase,2019,Marvel Super Heroes,Licensed,52.0,2.0,9.99,17.955
76138-1,Batman and The Joker Escape,2019,DC Comics Super Heroes,Licensed,171.0,4.0,39.99,34.2884
76139-1,1989 Batmobile,2019,DC Comics Super Heroes,Licensed,3306.0,3.0,249.99,423.1624
76144-1,Avengers Hulk Helicopter Rescue,2019,Marvel Super Heroes,Licensed,482.0,5.0,59.99,75.99
80103-1,Dragon Boat Race,2019,Seasonal,Miscellaneous,643.0,15.0,49.99,55.3076
10270-1,Bookshop,2020,Creator Expert,Model making,2504.0,5.0,199.99,160.7747
10273-1,Haunted House,2020,Icons,Model making,3231.0,10.0,299.99,250.0
10275-1,Elf Club House,2020,Icons,Model making,1197.0,4.0,99.99,135.0
10277-1,Crocodile Locomotive,2020,Icons,Model making,1271.0,2.0,99.99,119.99
10915-1,Alphabet Truck,2020,Duplo,Pre-school,36.0,2.0,24.99,22.41
10919-1,Batcave,2020,Duplo,Pre-school,33.0,3.0,29.99,34.99
10921-1,Super Heroes Lab,2020,Duplo,Pre-school,30.0,3.0,29.99,39.95
10922-1,Ariel's Undersea Castle,2020,Duplo,Pre-school,35.0,1.0,29.99,40.0
10925-1,Playroom,2020,Duplo,Pre-school,17.0,2.0,14.99,12.98
10927-1,Pizza Stand,2020,Duplo,Pre-school,18.0,1.0,9.99,12.99
10929-1,Modular Playhouse,2020,Duplo,Pre-school,129.0,3.0,59.99,44.0
10931-1,Truck & Tracked Excavator,2020,Duplo,Pre-school,20.0,2.0,19.99,12.99
21158-1,The Panda Nursery,2020,Minecraft,Licensed,204.0,1.0,19.99,20.0
21159-1,The Pillager Outpost,2020,Minecraft,Licensed,303.0,4.0,29.99,34.99
21160-1,The Illager Raid,2020,Minecraft,Licensed,562.0,5.0,59.99,55.0
21161-1,The Crafting Box 3.0,2020,Minecraft,Licensed,564.0,4.0,69.99,58.12
21162-1,The Taiga Adventure,2020,Minecraft,Licensed,74.0,2.0,9.99,14.0
21163-1,The Redstone Battle,2020,Minecraft,Licensed,504.0,4.0,39.99,63.0
21322-1,Pirates of Barracuda Bay,2020,Ideas,Miscellaneous,2545.0,10.0,199.99,296.3876
21324-1,123 Sesame Street,2020,Ideas,Miscellaneous,1367.0,6.0,119.99,120.0
30369-1,Beach Buggy,2020,City,Modern day,45.0,1.0,4.99,5.5
30385-1,Super Mushroom Surprise,2020,Super Mario,Licensed,18.0,1.0,4.99,3.98
30555-1,Poppy's Carriage,2020,Trolls World Tour,Licensed,51.0,1.0,4.99,2.5
31104-1,Monster Burger Truck,2020,Creator,Model making,499.0,2.0,49.99,40.0
31105-1,Townhouse Toy Store,2020,Creator,Model making,554.0,2.0,39.99,42.0
31107-1,Space Rover Explorer,2020,Creator,Model making,510.0,1.0,39.99,59.99
31108-1,Caravan Family Holiday,2020,Creator,Model making,766.0,3.0,69.99,55.4259
31109-1,Pirate Ship,2020,Creator,Model making,1264.0,4.0,119.99,85.0
40370-1,LEGO® Trains 40th Anniversary Set,2020,Promotional,Miscellaneous,188.0,1.0,19.99,30.0
40372-1,Police MF Accessory Set,2020,City,Modern day,42.0,4.0,12.99,15.5125
40374-1,Golden Zane Accessory Set ,2020,Ninjago,Action/Adventure,73.0,4.0,12.99,10.493
40382-1,Birthday Set,2020,Seasonal,Miscellaneous,141.0,1.0,12.99,14.1846
40408-1,Drag Racer,2020,Hidden Side,Action/Adventure,134.0,2.0,12.99,15.0
40409-1,Hot Rod,2020,Promotional,Miscellaneous,142.0,2.0,12.99,15.7
40418-1,Falcon & Black Widow Team-Up,2020,Marvel Super Heroes,Licensed,60.0,4.0,14.99,18.6565
40419-1,Hogwarts Students Accessory Set,2020,Harry Potter,Licensed,53.0,4.0,14.99,8.95
40423-1,Halloween Hayride,2020,Seasonal,Miscellaneous,148.0,3.0,12.99,29.99
40424-1,Winter Snowball Fight,2020,Seasonal,Miscellaneous,149.0,2.0,12.99,19.95
41251-1,Poppy's Pod,2020,Trolls World Tour,Licensed,103.0,1.0,19.99,11.4
41252-1,Poppy's Air Balloon Adventure,2020,Trolls World Tour,Licensed,250.0,3.0,29.99,15.0
41253-1,Lonesome Flats Raft Adventure,2020,Trolls World Tour,Licensed,159.0,3.0,29.99,17.0
41254-1,Volcano Rock City Concert,2020,Trolls World Tour,Licensed,387.0,3.0,39.99,17.0
41255-1,Pop Village Celebration,2020,Trolls World Tour,Licensed,380.0,5.0,49.99,29.6201
41256-1,Rainbow Caterbus,2020,Trolls World Tour,Licensed,395.0,2.0,39.99,24.64
41258-1,Vibe City Concert,2020,Trolls World Tour,Licensed,494.0,5.0,59.99,60.0
41389-1,Ice Cream Cart,2020,Friends,Modern day,97.0,1.0,9.99,11.0592
41390-1,Andrea's Car & Stage,2020,Friends,Modern day,240.0,2.0,19.99,24.95
41391-1,Heartlake City Hair Salon,2020,Friends,Modern day,235.0,2.0,19.99,14.0
41392-1,Nature Glamping,2020,Friends,Modern day,241.0,2.0,29.99,18.0
41393-1,Baking Competition,2020,Friends,Modern day,361.0,3.0,39.99,38.0
41394-1,Heartlake City Hospital,2020,Friends,Modern day,379.0,3.0,49.99,58.95
41396-1,Puppy Playground,2020,Friends,Modern day,57.0,1.0,9.99,8.0
41400-1,Andrea's Play Cube - Singer,2020,Friends,Modern day,49.0,1.0,9.99,15.99
41402-1,Olivia's Play Cube - Researcher,2020,Friends,Modern day,40.0,1.0,9.99,13.5
41403-1,Mia's Play Cube - Veterinarian,2020,Friends,Modern day,36.0,1.0,9.99,16.99
41407-1,Olivia's Play Cube - Sweet Shop,2020,Friends,Modern day,47.0,1.0,9.99,20.0
41420-1,Friends Advent Calendar,2020,Friends,Modern day,236.0,5.0,29.99,27.99
41421-1,Baby Elephant Jungle Rescue,2020,Friends,Modern day,203.0,2.0,19.99,18.97
41422-1,Panda Jungle Tree House,2020,Friends,Modern day,265.0,2.0,29.99,34.95
41423-1,Tiger Hot Air Balloon Jungle Rescue,2020,Friends,Modern day,302.0,2.0,39.99,50.0
41424-1,Jungle Rescue Base,2020,Friends,Modern day,648.0,3.0,79.99,74.99
41425-1,Olivia's Flower Garden,2020,Friends,Modern day,92.0,2.0,9.99,7.5
41428-1,Beach House,2020,Friends,Modern day,444.0,2.0,49.99,25.0
41429-1,Heartlake City Airplane,2020,Friends,Modern day,574.0,3.0,69.99,67.95
41431-1, Heartlake City Brick Box,2020,Friends,Modern day,321.0,2.0,39.99,49.99
41432-1,Alpaca Mountain Jungle Rescue,2020,Friends,Modern day,512.0,2.0,59.99,88.0
41437-1,Mia's Jungle Play Cube,2020,Friends,Modern day,43.0,1.0,9.99,18.99
43170-1,Moana's Ocean Adventure,2020,Disney,Licensed,46.0,1.0,9.99,14.4
43173-1,Aurora's Royal Carriage,2020,Disney,Licensed,62.0,1.0,9.99,15.0
43174-1,Mulan's Storybook Adventures,2020,Disney,Licensed,124.0,3.0,19.99,30.3905
43175-1,Anna and Elsa's Storybook Adventures,2020,Disney,Licensed,133.0,4.0,19.99,17.5
43176-1,Ariel's Storybook Adventures,2020,Disney,Licensed,105.0,3.0,19.99,25.99
43177-1,Belle's Storybook Adventures,2020,Disney,Licensed,111.0,6.0,19.99,20.0
43178-1,Cinderella's Castle Celebration,2020,Disney,Licensed,168.0,1.0,29.99,20.99
43180-1,Belle's Castle Winter Celebration,2020,Disney,Licensed,238.0,8.0,49.99,39.99
43183-1,Moana's Island Home,2020,Disney,Licensed,202.0,1.0,29.99,45.0
43187-1,Rapunzel's Tower,2020,Disney,Licensed,369.0,2.0,64.99,51.291
43188-1,Aurora's Forest Cottage,2020,Disney,Licensed,300.0,2.0,39.99,35.0
45678-1,SPIKE Prime Set,2020,Education,Educational,528.0,2.0,399.95,450.0
60241-1,Police Dog Unit,2020,City,Modern day,67.0,2.0,9.99,9.0
60242-1,Police Highway Arrest,2020,City,Modern day,185.0,2.0,29.99,15.0
60243-1,Police Helicopter Chase,2020,City,Modern day,212.0,4.0,39.99,25.0
60244-1,Police Helicopter Transport,2020,City,Modern day,317.0,4.0,49.99,19.8
60245-1,Police Monster Truck Heist,2020,City,Modern day,362.0,5.0,59.99,26.5
60246-1,Police Station,2020,City,Modern day,743.0,7.0,99.99,66.77
60247-1,Forest Fire,2020,City,Modern day,84.0,1.0,9.99,10.0
60248-1,Fire Helicopter Response,2020,City,Modern day,93.0,3.0,29.99,9.99
60249-1,Street Sweeper,2020,City,Modern day,89.0,1.0,9.99,14.1025
60250-1,Mail Plane,2020,City,Modern day,74.0,1.0,9.99,10.95
60251-1,Monster Truck,2020,City,Modern day,55.0,1.0,9.99,10.49
60252-1,Construction Bulldozer,2020,City,Modern day,126.0,2.0,19.99,18.5
60253-1,Ice-Cream Truck,2020,City,Modern day,200.0,2.0,19.99,15.0
60254-1,Race Boat Transporter,2020,City,Modern day,238.0,2.0,29.99,28.0
60255-1,Stunt Team,2020,City,Modern day,62.0,2.0,9.99,15.992
60256-1,Racing Cars,2020,City,Modern day,190.0,2.0,29.99,20.0
60257-1,Service Station,2020,City,Modern day,354.0,4.0,49.99,62.99
60258-1,Tuning Workshop,2020,City,Modern day,897.0,7.0,99.99,73.4902
60260-1,Air Race,2020,City,Modern day,140.0,3.0,39.99,19.0
60261-1,Central Airport,2020,City,Modern day,286.0,6.0,59.99,49.99
60262-1,Passenger Airplane,2020,City,Modern day,669.0,9.0,99.99,119.6153
60263-1,Ocean Mini-Submarine,2020,City,Modern day,41.0,1.0,9.99,12.0
60264-1,Ocean Exploration Submarine,2020,City,Modern day,286.0,4.0,39.99,33.15
60265-1,Ocean Exploration Base,2020,City,Modern day,497.0,5.0,79.99,73.4632
60266-1,Ocean Exploration Ship,2020,City,Modern day,745.0,8.0,149.99,207.1305
60267-1,Safari Off-Roader,2020,City,Modern day,168.0,2.0,19.99,19.99
60268-1,City Advent Calendar,2020,City,Modern day,342.0,6.0,29.99,18.0
60270-1,Police Brick Box,2020,City,Modern day,301.0,4.0,39.99,35.75
60271-1,Main Square,2020,City,Modern day,1517.0,15.0,199.99,139.99
60272-1,Elite Police Boat Transport,2020,City,Modern day,166.0,2.0,29.99,23.0607
60273-1,Elite Police Driller Chase,2020,City,Modern day,179.0,2.0,29.99,17.9286
60274-1,Elite Police Lighthouse Capture,2020,City,Modern day,189.0,2.0,29.99,20.1697
70427-1,Welcome to the Hidden Side,2020,Hidden Side,Action/Adventure,189.0,4.0,19.99,24.99
70428-1,Jack's Beach Buggy,2020,Hidden Side,Action/Adventure,170.0,3.0,19.99,15.99
70429-1,El Fuego's Stunt Plane,2020,Hidden Side,Action/Adventure,295.0,3.0,29.99,34.0
70430-1,Newbury Subway,2020,Hidden Side,Action/Adventure,348.0,3.0,29.99,20.0
70431-1,The Lighthouse of Darkness,2020,Hidden Side,Action/Adventure,540.0,5.0,49.99,44.0
70432-1,Haunted Fairground,2020,Hidden Side,Action/Adventure,466.0,5.0,49.99,49.95
70433-1,J.B.'s Submarine,2020,Hidden Side,Action/Adventure,224.0,3.0,19.99,22.4108
70434-1,Supernatural Race Car,2020,Hidden Side,Action/Adventure,244.0,3.0,29.99,35.0
70435-1,Newbury Abandoned Prison,2020,Hidden Side,Action/Adventure,400.0,4.0,39.99,70.0
70436-1,Phantom Fire Truck 3000,2020,Hidden Side,Action/Adventure,760.0,6.0,59.99,90.0
70437-1,Mystery Castle,2020,Hidden Side,Action/Adventure,1035.0,6.0,99.99,264.95
70685-1,Spinjitzu Burst - Cole,2020,Ninjago,Action/Adventure,48.0,1.0,9.99,9.0
70686-1,Spinjitzu Burst - Kai,2020,Ninjago,Action/Adventure,48.0,1.0,9.99,7.9
70687-1,Spinjitzu Burst Lloyd,2020,Ninjago,Action/Adventure,48.0,1.0,9.99,8.016
71360-1,Adventures with Mario,2020,Super Mario,Licensed,231.0,3.0,59.99,35.9
71362-1,Guarded Fortress,2020,Super Mario,Licensed,468.0,3.0,49.99,36.99
71363-1,Desert Pokey,2020,Super Mario,Licensed,180.0,2.0,19.99,12.5
71364-1,Whomp's Lava Trouble,2020,Super Mario,Licensed,133.0,2.0,19.99,12.0
71365-1,Piranha Plant Power Slide,2020,Super Mario,Licensed,217.0,4.0,29.99,29.99
71366-1,Boomer Bill Barrage,2020,Super Mario,Licensed,132.0,4.0,29.99,29.99
71367-1,Mario's House & Yoshi,2020,Super Mario,Licensed,205.0,2.0,29.99,29.99
71368-1,Toad's Treasure Hunt,2020,Super Mario,Licensed,464.0,5.0,69.99,69.99
71369-1,Bowser's Castle Boss Battle,2020,Super Mario,Licensed,1010.0,4.0,99.99,139.99
71374-1,Nintendo Entertainment System,2020,Super Mario,Licensed,2646.0,1.0,269.99,249.99
71376-1,Thwomp Drop,2020,Super Mario,Licensed,393.0,3.0,39.99,49.99
71377-1,King Boo and the Haunted Yard,2020,Super Mario,Licensed,431.0,7.0,49.99,59.99
71699-1,Thunder Raider,2020,Ninjago,Action/Adventure,576.0,5.0,49.99,110.99
71701-1,Kai's Fire Dragon,2020,Ninjago,Action/Adventure,81.0,2.0,19.99,18.5242
71702-1,Golden Mech,2020,Ninjago,Action/Adventure,489.0,4.0,39.99,65.8182
71704-1,Kai Fighter,2020,Ninjago,Action/Adventure,513.0,4.0,39.99,30.0
71705-1,Destiny's Bounty,2020,Ninjago,Action/Adventure,1781.0,7.0,129.99,164.5454
71706-1,Cole's Speeder Car,2020,Ninjago,Action/Adventure,52.0,2.0,9.99,9.49
71707-1,Kai's Mech Jet,2020,Ninjago,Action/Adventure,217.0,2.0,19.99,19.95
71708-1,Gamer's Market,2020,Ninjago,Action/Adventure,218.0,9.0,29.99,43.38
71709-1,Jay and Lloyd's Velocity Racers,2020,Ninjago,Action/Adventure,322.0,3.0,29.99,31.99
71710-1,Ninja Tuner Car,2020,Ninjago,Action/Adventure,419.0,4.0,39.99,28.8
71711-1,Jay's Cyber Dragon,2020,Ninjago,Action/Adventure,518.0,5.0,49.99,49.9
71712-1,Empire Temple of Madness,2020,Ninjago,Action/Adventure,810.0,6.0,79.99,75.0
71713-1,Empire Dragon,2020,Ninjago,Action/Adventure,286.0,3.0,29.99,35.9796
71714-1,Kai Avatar - Arcade Pod,2020,Ninjago,Action/Adventure,49.0,2.0,9.99,14.99
71715-1,Jay Avatar - Arcade Pod,2020,Ninjago,Action/Adventure,47.0,2.0,9.99,18.0
71716-1,Lloyd Avatar - Arcade Pod,2020,Ninjago,Action/Adventure,48.0,2.0,9.99,9.6326
71717-1,Journey to the Skull Dungeons,2020,Ninjago,Action/Adventure,401.0,4.0,29.99,34.99
71718-1,Wu's Battle Dragon,2020,Ninjago,Action/Adventure,321.0,2.0,19.99,28.99
71719-1,Zane's Mino Creature,2020,Ninjago,Action/Adventure,616.0,4.0,49.99,55.99
71720-1,Fire Stone Mech,2020,Ninjago,Action/Adventure,968.0,5.0,69.99,74.7201
71721-1,Skull Sorcerer's Dragon,2020,Ninjago,Action/Adventure,1016.0,7.0,79.99,129.95
71722-1,Skull Sorcerer's Dungeons,2020,Ninjago,Action/Adventure,1171.0,8.0,99.99,120.0
75263-1,Resistance Y-wing Microfighter,2020,Star Wars,Licensed,86.0,1.0,9.99,12.0
75264-1,Kylo Ren's Shuttle Microfighter,2020,Star Wars,Licensed,72.0,1.0,9.99,24.0
75265-1,T-16 Skyhopper vs Bantha Microfighters,2020,Star Wars,Licensed,198.0,2.0,19.99,19.99
75266-1,Sith Troopers Battle Pack,2020,Star Wars,Licensed,105.0,4.0,14.99,14.99
75267-1,Mandalorian Battle Pack,2020,Star Wars,Licensed,102.0,4.0,14.99,19.7125
75268-1,Snowspeeder,2020,Star Wars,Licensed,91.0,2.0,19.99,18.4845
75269-1,Duel on Mustafar ,2020,Star Wars,Licensed,208.0,2.0,19.99,34.0
75270-1,Obi-Wan's Hut,2020,Star Wars,Licensed,200.0,4.0,29.99,29.99
75271-1,Luke Skywalker's Landspeeder,2020,Star Wars,Licensed,236.0,3.0,29.99,49.21
75272-1,Sith TIE Fighter,2020,Star Wars,Licensed,470.0,3.0,79.99,67.0
75273-1,Poe Dameron's X-wing Fighter,2020,Star Wars,Licensed,761.0,4.0,89.99,90.0
75275-1,A-wing Starfighter,2020,Star Wars,Licensed,1673.0,1.0,199.99,279.0
75278-1,D-O,2020,Star Wars,Licensed,519.0,1.0,69.99,51.6847
75279-1,Star Wars Advent Calendar,2020,Star Wars,Licensed,311.0,10.0,39.99,55.3633
75280-1,501st Legion Clone Troopers,2020,Star Wars,Licensed,285.0,6.0,29.99,37.0
75281-1,Anakin's Jedi Interceptor,2020,Star Wars,Licensed,248.0,2.0,29.99,53.1488
75283-1,Armored Assault Tank (AAT),2020,Star Wars,Licensed,286.0,4.0,39.99,42.0
75284-1,Knights of Ren Transport Ship,2020,Star Wars,Licensed,595.0,3.0,69.99,55.0
75286-1,General Grievous's Starfighter,2020,Star Wars,Licensed,487.0,3.0,79.99,120.0
75288-1,AT-AT,2020,Star Wars,Licensed,1267.0,6.0,169.99,150.0
75290-1,Mos Eisley Cantina,2020,Star Wars,Licensed,3187.0,21.0,399.99,350.0
75291-1,Death Star Final Duel,2020,Star Wars,Licensed,775.0,5.0,99.99,128.3812
75292-1,The Razor Crest,2020,Star Wars,Licensed,1023.0,5.0,139.99,117.01
75293-1,Resistance I-TS Transport,2020,Star Wars,Licensed,932.0,4.0,99.99,136.0
75318-1,The Child,2020,Star Wars,Licensed,1073.0,1.0,89.99,69.99
75549-1,Unstoppable Bike Chase,2020,Minions: The Rise of Gru,Licensed,136.0,3.0,19.99,18.5235
75551-1,Brick-built Minions and their Lair,2020,Minions: The Rise of Gru,Licensed,876.0,3.0,49.99,72.0
75939-1,Dr. Wu's Lab: Baby Dinosaurs Breakout,2020,Jurassic World,Licensed,164.0,2.0,19.99,24.97
75940-1,Gallimimus and Pteranodon Breakout,2020,Jurassic World,Licensed,391.0,3.0,49.99,40.4955
75941-1,Indominus rex vs. Ankylosaurus,2020,Jurassic World,Licensed,537.0,5.0,99.99,137.79
75942-1,Velociraptor: Biplane Rescue Mission,2020,Jurassic World,Licensed,101.0,2.0,29.99,23.16
75966-1,Hogwarts Room of Requirement,2020,Harry Potter,Licensed,193.0,4.0,19.99,24.9991
75967-1,Forbidden Forest: Umbridge's Encounter,2020,Harry Potter,Licensed,253.0,5.0,29.99,24.99
75968-1,4 Privet Drive,2020,Harry Potter,Licensed,797.0,6.0,79.99,49.99
75969-1,Hogwarts Astronomy Tower,2020,Harry Potter,Licensed,971.0,8.0,99.99,65.0
75978-1,Diagon Alley,2020,Harry Potter,Licensed,5544.0,17.0,449.99,500.0
75979-1,Hedwig,2020,Harry Potter,Licensed,630.0,1.0,39.99,35.996
75980-1,Attack on the Burrow,2020,Harry Potter,Licensed,1047.0,8.0,99.99,138.3426
75981-1,Harry Potter Advent Calendar,2020,Harry Potter,Licensed,335.0,6.0,39.99,18.0
76140-1,Iron Man Mech,2020,Marvel Super Heroes,Licensed,148.0,1.0,9.99,11.99
76141-1,Thanos Mech,2020,Marvel Super Heroes,Licensed,152.0,1.0,9.99,11.0
76142-1,Avengers Speeder Bike Attack,2020,Marvel Super Heroes,Licensed,226.0,3.0,19.99,19.99
76143-1,Avengers Truck Take-down,2020,Marvel Super Heroes,Licensed,477.0,4.0,39.99,33.6418
76146-1,Spider-Man Mech,2020,Marvel Super Heroes,Licensed,152.0,1.0,9.99,15.0
76147-1,Vulture's Trucker Robbery,2020,Marvel Super Heroes,Licensed,93.0,3.0,19.99,24.99
76148-1,Spider-Man vs. Doc Ock,2020,Marvel Super Heroes,Licensed,234.0,3.0,19.99,34.7
76149-1,The Menace of Mysterio,2020,Marvel Super Heroes,Licensed,163.0,3.0,29.99,29.881
10278-1,Police Station,2021,Icons,Model making,2923.0,5.0,199.99,245.0
10291-1,Queer Eye – The Fab 5 Loft,2021,Icons,Model making,974.0,7.0,99.99,65.0
10292-1,The Friends Apartments,2021,Icons,Model making,2048.0,7.0,179.99,119.99
10293-1,Santa's Visit,2021,Icons,Model making,1445.0,4.0,99.99,101.37
10772-1,Mickey Mouse's Propeller Plane,2021,Disney,Licensed,59.0,1.0,9.99,10.9
10773-1,Minnie Mouse's Ice Cream Shop,2021,Disney,Licensed,100.0,2.0,19.99,21.0
10774-1,Mickey Mouse & Minnie Mouse's Space Rocket,2021,Disney,Licensed,88.0,2.0,19.99,19.99
10775-1,Mickey Mouse & Donald Duck's Farm,2021,Disney,Licensed,118.0,2.0,29.99,17.71
10776-1,Mickey & Friends Fire Truck & Station,2021,Disney,Licensed,144.0,3.0,39.99,33.163
10940-1,Spider-Man Headquarters,2021,Duplo,Pre-school,36.0,3.0,29.99,34.0
10944-1,Space Shuttle Mission,2021,Duplo,Pre-school,23.0,2.0,19.99,20.0
10945-1,Garbage Truck and Recycling,2021,Duplo,Pre-school,19.0,2.0,19.99,20.0
10950-1,Farm Tractor & Animal Care,2021,Duplo,Pre-school,27.0,2.0,19.99,9.99
21164-1,The Coral Reef,2021,Minecraft,Licensed,92.0,2.0,9.99,5.5
21165-1,The Bee Farm,2021,Minecraft,Licensed,238.0,2.0,19.99,23.0
21167-1,The Trading Post,2021,Minecraft,Licensed,201.0,3.0,19.99,25.2
21168-1,The Warped Forest,2021,Minecraft,Licensed,287.0,3.0,29.99,34.95
21169-1,The First Adventure,2021,Minecraft,Licensed,542.0,4.0,69.99,42.0
21170-1,The Pig House,2021,Minecraft,Licensed,490.0,2.0,49.99,35.0
21171-1,The Horse Stable,2021,Minecraft,Licensed,241.0,2.0,19.99,19.99
21172-1,The Ruined Portal,2021,Minecraft,Licensed,316.0,2.0,29.99,28.0
21173-1,The Sky Tower,2021,Minecraft,Licensed,565.0,1.0,59.99,44.99
21174-1,The Modern Treehouse,2021,Minecraft,Licensed,909.0,4.0,119.99,95.0
21176-1,The Jungle Abomination,2021,Minecraft,Licensed,489.0,5.0,39.99,75.0
21325-1,Medieval Blacksmith,2021,Ideas,Miscellaneous,2164.0,4.0,179.99,150.0
21326-1,Winnie the Pooh,2021,Ideas,Miscellaneous,1265.0,5.0,99.99,85.8384
21328-1,Seinfeld,2021,Ideas,Miscellaneous,1326.0,5.0,79.99,75.0
21330-1,Home Alone,2021,Ideas,Miscellaneous,3955.0,5.0,299.99,249.99
30387-1,Bob Minion with Robot Arms,2021,Minions: The Rise of Gru,Licensed,75.0,1.0,4.99,9.0
31111-1,Cyber Drone,2021,Creator,Model making,113.0,1.0,9.99,9.95
31116-1,Safari Wildlife Tree House,2021,Creator,Model making,397.0,2.0,29.99,21.25
31117-1,Space Shuttle Adventure,2021,Creator,Model making,486.0,1.0,39.99,40.637
31118-1,Surfer Beach House,2021,Creator,Model making,564.0,2.0,49.99,30.0
31119-1,Ferris Wheel,2021,Creator,Model making,1002.0,5.0,79.99,124.99
31120-1,Medieval Castle,2021,Creator,Model making,1426.0,4.0,99.99,99.99
40453-1,Batman vs. The Penguin & Harley Quinn,2021,DC Comics Super Heroes,Licensed,63.0,3.0,14.99,27.99
40454-1,Spider-Man versus Venom and Iron Venom,2021,Marvel Super Heroes,Licensed,63.0,4.0,14.99,21.7
40472-1,Monkie Kid's RC Race,2021,Monkie Kid,Action/Adventure,57.0,3.0,12.99,22.4108
40478-1,Mini Disney Castle,2021,Disney,Licensed,567.0,1.0,39.99,44.2461
40499-1,Santa's Sleigh,2021,Seasonal,Miscellaneous,343.0,1.0,39.99,46.99
40500-1,Wizarding World Minifigure Accessory Set,2021,Harry Potter,Licensed,33.0,4.0,14.99,23.99
40511-1,Kung Fu Training,2021,Minions: The Rise of Gru,Licensed,54.0,4.0,14.99,38.0
40516-1,Everyone is Awesome,2021,Icons,Model making,346.0,11.0,34.99,39.5
41439-1,Cat Grooming Car,2021,Friends,Modern day,60.0,2.0,9.99,14.99
41440-1,Heartlake City Bakery,2021,Friends,Modern day,99.0,2.0,19.99,12.99
41441-1,Horse Training and Trailer,2021,Friends,Modern day,148.0,2.0,29.99,24.493
41442-1,Vet Clinic Rescue Buggy,2021,Friends,Modern day,100.0,2.0,9.99,4.99
41443-1,Olivia's Electric Car,2021,Friends,Modern day,183.0,2.0,14.99,5.915
41444-1,Heartlake City Organic Cafe,2021,Friends,Modern day,314.0,3.0,29.99,26.0
41445-1,Vet Clinic Ambulance,2021,Friends,Modern day,304.0,2.0,29.99,29.99
41446-1,Heartlake City Vet Clinic,2021,Friends,Modern day,258.0,3.0,39.99,35.991
41448-1,Heartlake City Movie Theatre,2021,Friends,Modern day,451.0,3.0,49.99,28.994
41449-1,Andrea's Family House,2021,Friends,Modern day,802.0,5.0,69.99,89.95
41450-1,Heartlake City Shopping Mall,2021,Friends,Modern day,1032.0,6.0,99.99,90.0
41662-1,Olivia's Flamingo Cube,2021,Friends,Modern day,41.0,1.0,9.99,4.0
41663-1,Emma's Dalmatian Cube,2021,Friends,Modern day,41.0,1.0,9.99,4.0
41664-1,Mia's Pug Cube,2021,Friends,Modern day,40.0,1.0,9.99,8.0
41665-1,Stephanie's Cat Cube,2021,Friends,Modern day,46.0,1.0,9.99,11.99
41666-1,Andrea's Bunny Cube,2021,Friends,Modern day,45.0,1.0,9.99,8.0
41667-1,Olivia's Gaming Cube,2021,Friends,Modern day,64.0,1.0,9.99,15.99
41668-1,Emma's Fashion Cube,2021,Friends,Modern day,58.0,1.0,9.99,12.99
